,Baseline,Residual_05,Residual_10,Residual_15,Residual_20,Residual_25,Residual_30,Residual_35,Residual_40,Residual_45,Residual_50,Residual_55,Residual_60,Residual_65,Residual_70,Residual_75,Residual_80,Residual_85,Residual_90,Residual_95,Residual_100
2019-05-23,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.008751024260518214,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.0023229146329253325,-0.009401792822056776,-0.009401792822056776,-0.009401792822056776,-0.009401792822056776,-0.009401792822056776
2019-05-24,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.011439010053267085,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.0031186686496857963,-0.009602640056919132,-0.009602640056919132,-0.009602640056919132,-0.009602640056919132,-0.009602640056919132
2019-05-27,-0.01082539712468955,-0.01082539712468955,-0.01082539712468955,-0.01082539712468955,-0.01082539712468955,-0.01082539712468955,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.004396464923498877,-0.010482443996295165,-0.010482443996295165,-0.010482443996295165,-0.010482443996295165,-0.010482443996295165
2019-05-28,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.009503549111439469,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.0017246397123358292,-0.008294101256277941,-0.008294101256277941,-0.008294101256277941,-0.008294101256277941,-0.008294101256277941
2019-05-29,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,-0.003612854903308871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002631640578436234,-0.002631640578436234,-0.002631640578436234,-0.002631640578436234,-0.002631640578436234
2019-05-30,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.006556712221603256,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.0038873619145102234,-0.00707086464901574,-0.00707086464901574,-0.00707086464901574,-0.00707086464901574,-0.00707086464901574
2019-05-31,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.006056194372029644,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.001942547049291643,-0.005186793861970074,-0.005186793861970074,-0.005186793861970074,-0.005186793861970074,-0.005186793861970074
2019-06-03,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,-0.002290817910484244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008725180260732435,-0.0008725180260732435,-0.0008725180260732435,-0.0008725180260732435,-0.0008725180260732435
2019-06-04,-0.0013084343550704425,-0.0013084343550704425,-0.0013084343550704425,-0.0013084343550704425,-0.0013084343550704425,-0.0013084343550704425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001503715449607812,-0.0001503715449607812,-0.0001503715449607812,-0.0001503715449607812,-0.0001503715449607812
2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.001675684065266747,-0.0006081954237153742,-0.0006081954237153742,-0.0006081954237153742,-0.0006081954237153742,-0.0006081954237153742
2019-06-06,-0.0030544665651859315,-0.0030544665651859315,-0.0030544665651859315,-0.0030544665651859315,-0.0030544665651859315,-0.0030544665651859315,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.002672710521086752,-0.00262932896345347,-0.00262932896345347,-0.00262932896345347,-0.00262932896345347,-0.00262932896345347
2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-10,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,-0.0009630197700472021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-06-12,-0.0004780820756163928,-0.0004780820756163928,-0.0004780820756163928,-0.0004780820756163928,-0.0004780820756163928,-0.0004780820756163928,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0023410434993601514,-0.0016361552222605713,-0.0016361552222605713,-0.0016361552222605713,-0.0016361552222605713,-0.0016361552222605713
2019-06-13,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.002326390097761255,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.00431423731343894,-0.003329962528365704,-0.003329962528365704,-0.003329962528365704,-0.003329962528365704,-0.003329962528365704
2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,-0.001341864917466351,0.0,0.0,0.0,0.0,0.0
2019-06-17,-0.0015367793793881201,-0.0015367793793881201,-0.0015367793793881201,-0.0015367793793881201,-0.0015367793793881201,-0.0015367793793881201,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.001736175923247929,-0.002077687940390205,-0.002077687940390205,-0.002077687940390205,-0.002077687940390205,-0.002077687940390205
2019-06-18,-0.006257700626919105,-0.006257700626919105,-0.006257700626919105,-0.006257700626919105,-0.006257700626919105,-0.006257700626919105,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007274208999027865,-0.007285902036400005,-0.007285902036400005,-0.007285902036400005,-0.007285902036400005,-0.007285902036400005
2019-06-19,-0.011088875529857933,-0.011088875529857933,-0.011088875529857933,-0.011088875529857933,-0.011088875529857933,-0.011088875529857933,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.010215771748252611,-0.014708514684636853,-0.014708514684636853,-0.014708514684636853,-0.014708514684636853,-0.014708514684636853
2019-06-20,-0.012010388294838581,-0.012010388294838581,-0.012010388294838581,-0.012010388294838581,-0.012010388294838581,-0.012010388294838581,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.011583947359353197,-0.016397012915358666,-0.016397012915358666,-0.016397012915358666,-0.016397012915358666,-0.016397012915358666
2019-06-21,-0.011839303358221365,-0.011839303358221365,-0.011839303358221365,-0.011839303358221365,-0.011839303358221365,-0.011839303358221365,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.014124695210517513,-0.017235088421230893,-0.017235088421230893,-0.017235088421230893,-0.017235088421230893,-0.017235088421230893
2019-06-24,-0.01101109373131004,-0.01101109373131004,-0.01101109373131004,-0.01101109373131004,-0.01101109373131004,-0.01101109373131004,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.013871666044988351,-0.014935972293633748,-0.014935972293633748,-0.014935972293633748,-0.014935972293633748,-0.014935972293633748
2019-06-25,-0.007699714481831932,-0.007699714481831932,-0.007699714481831932,-0.007699714481831932,-0.007699714481831932,-0.007699714481831932,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.00911833244853577,-0.010111554980190673,-0.010111554980190673,-0.010111554980190673,-0.010111554980190673,-0.010111554980190673
2019-06-26,-0.011620006355560042,-0.011620006355560042,-0.011620006355560042,-0.011620006355560042,-0.011620006355560042,-0.011620006355560042,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.01233111190286973,-0.013032486174867075,-0.013032486174867075,-0.013032486174867075,-0.013032486174867075,-0.013032486174867075
2019-06-27,-0.010868096070193678,-0.010868096070193678,-0.010868096070193678,-0.010868096070193678,-0.010868096070193678,-0.010868096070193678,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.011267074937282295,-0.013232154226789916,-0.013232154226789916,-0.013232154226789916,-0.013232154226789916,-0.013232154226789916
2019-06-28,-0.013888799709792954,-0.013888799709792954,-0.013888799709792954,-0.013888799709792954,-0.013888799709792954,-0.013888799709792954,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.014114211529484999,-0.015203278211998517,-0.015203278211998517,-0.015203278211998517,-0.015203278211998517,-0.015203278211998517
2019-07-01,-0.020177432804257656,-0.020177432804257656,-0.020177432804257656,-0.020177432804257656,-0.020177432804257656,-0.020177432804257656,-0.020401407126607984,-0.020401407126607984,-0.020401407126607984,-0.020401407126607984,-0.020401407126607984,-0.01871698064340732,-0.01871698064340732,-0.01871698064340732,-0.022183502850377068,-0.022183502850377068,-0.023263655725194066,-0.023263655725194066,-0.023263655725194066,-0.023263655725194066,-0.023263655725194066
2019-07-02,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.0211666416995403,-0.02139038990197928,-0.02139038990197928,-0.02139038990197928,-0.02139038990197928,-0.02139038990197928,-0.018126224557545312,-0.018126224557545312,-0.018126224557545312,-0.021909454050051513,-0.021909454050051513,-0.02298990965508474,-0.02298990965508474,-0.02298990965508474,-0.02298990965508474,-0.02298990965508474
2019-07-03,-0.025576699738794395,-0.025576699738794395,-0.025576699738794395,-0.025576699738794395,-0.025576699738794395,-0.025576699738794395,-0.025799439861001416,-0.025799439861001416,-0.025799439861001416,-0.025799439861001416,-0.025799439861001416,-0.020740849100703285,-0.020740849100703285,-0.020740849100703285,-0.022441570391367516,-0.022441570391367516,-0.023521438189795463,-0.023521438189795463,-0.023521438189795463,-0.023521438189795463,-0.023521438189795463
2019-07-04,-0.027459494453107136,-0.027459494453107136,-0.027459494453107136,-0.027459494453107136,-0.027459494453107136,-0.027459494453107136,-0.027681804193646742,-0.027681804193646742,-0.027681804193646742,-0.027681804193646742,-0.027681804193646742,-0.0239193141537285,-0.0239193141537285,-0.0239193141537285,-0.024368746499404015,-0.024368746499404015,-0.025446485427210952,-0.025446485427210952,-0.025446485427210952,-0.025446485427210952,-0.025446485427210952
2019-07-05,-0.029221448657091198,-0.029221448657091198,-0.029221448657091198,-0.029221448657091198,-0.029221448657091198,-0.029221448657091198,-0.029443355638486435,-0.029443355638486435,-0.029443355638486435,-0.029443355638486435,-0.029443355638486435,-0.025391206209668282,-0.025391206209668282,-0.025391206209668282,-0.024891719851270255,-0.024891719851270255,-0.02596888107234896,-0.02596888107234896,-0.02596888107234896,-0.02596888107234896,-0.02596888107234896
2019-07-08,-0.02615436515841485,-0.02615436515841485,-0.02615436515841485,-0.02615436515841485,-0.02615436515841485,-0.02615436515841485,-0.02637697323403998,-0.02637697323403998,-0.02637697323403998,-0.02637697323403998,-0.02637697323403998,-0.022808949680628854,-0.022808949680628854,-0.022808949680628854,-0.02180738009514327,-0.02180738009514327,-0.02288794845699349,-0.02288794845699349,-0.02288794845699349,-0.02288794845699349,-0.02288794845699349
2019-07-09,-0.020994049309002838,-0.020994049309002838,-0.020994049309002838,-0.020994049309002838,-0.020994049309002838,-0.020994049309002838,-0.0212178369637519,-0.0212178369637519,-0.0212178369637519,-0.0212178369637519,-0.0212178369637519,-0.017513752298889185,-0.017513752298889185,-0.017513752298889185,-0.017909148089409244,-0.017909148089409244,-0.018994022664664545,-0.018994022664664545,-0.018994022664664545,-0.018994022664664545,-0.018994022664664545
2019-07-10,-0.024900996868836844,-0.024900996868836844,-0.024900996868836844,-0.024900996868836844,-0.024900996868836844,-0.024900996868836844,-0.025123891447674462,-0.025123891447674462,-0.025123891447674462,-0.025123891447674462,-0.025123891447674462,-0.021837832536745316,-0.021837832536745316,-0.021837832536745316,-0.0195838708873457,-0.0195838708873457,-0.020666895466563973,-0.020666895466563973,-0.020666895466563973,-0.020666895466563973,-0.020666895466563973
2019-07-11,-0.03044969629451555,-0.03044969629451555,-0.03044969629451555,-0.03044969629451555,-0.03044969629451555,-0.03044969629451555,-0.030671322514942867,-0.030671322514942867,-0.030671322514942867,-0.030671322514942867,-0.030671322514942867,-0.026589997732568205,-0.026589997732568205,-0.026589997732568205,-0.024957416088576934,-0.024957416088576934,-0.026034504737777686,-0.026034504737777686,-0.026034504737777686,-0.026034504737777686,-0.026034504737777686
2019-07-12,-0.029505732219497594,-0.029505732219497594,-0.029505732219497594,-0.029505732219497594,-0.029505732219497594,-0.029505732219497594,-0.02972757421747585,-0.02972757421747585,-0.02972757421747585,-0.02972757421747585,-0.02972757421747585,-0.02728007578250491,-0.02728007578250491,-0.02728007578250491,-0.02538176091585098,-0.02538176091585098,-0.026458380809118,-0.026458380809118,-0.026458380809118,-0.026458380809118,-0.026458380809118
2019-07-15,-0.026426863343798845,-0.026426863343798845,-0.026426863343798845,-0.026426863343798845,-0.026426863343798845,-0.026426863343798845,-0.02664940912998648,-0.02664940912998648,-0.02664940912998648,-0.02664940912998648,-0.02664940912998648,-0.024658478199003464,-0.024658478199003464,-0.024658478199003464,-0.024682814318181978,-0.024682814318181978,-0.02576020630844178,-0.02576020630844178,-0.02576020630844178,-0.02576020630844178,-0.02576020630844178
2019-07-16,-0.025803173001151425,-0.025803173001151425,-0.025803173001151425,-0.025803173001151425,-0.025803173001151425,-0.025803173001151425,-0.026025861354602275,-0.026025861354602275,-0.026025861354602275,-0.026025861354602275,-0.026025861354602275,-0.02352722705736343,-0.02352722705736343,-0.02352722705736343,-0.026454887521399906,-0.026454887521399906,-0.02753032197671279,-0.02753032197671279,-0.02753032197671279,-0.02753032197671279,-0.02753032197671279
2019-07-17,-0.019194178231600856,-0.019194178231600856,-0.019194178231600856,-0.019194178231600856,-0.019194178231600856,-0.019194178231600856,-0.01941837731278384,-0.01941837731278384,-0.01941837731278384,-0.01941837731278384,-0.01941837731278384,-0.01968691854264404,-0.01968691854264404,-0.01968691854264404,-0.02458183581829332,-0.02458183581829332,-0.025659339355266764,-0.025659339355266764,-0.025659339355266764,-0.025659339355266764,-0.025659339355266764
2019-07-18,-0.018004436685685854,-0.018004436685685854,-0.018004436685685854,-0.018004436685685854,-0.018004436685685854,-0.018004436685685854,-0.01822890772585961,-0.01822890772585961,-0.01822890772585961,-0.01822890772585961,-0.01822890772585961,-0.01933626074959971,-0.01933626074959971,-0.01933626074959971,-0.023691999667858732,-0.023691999667858732,-0.024770486169508055,-0.024770486169508055,-0.024770486169508055,-0.024770486169508055,-0.024770486169508055
2019-07-19,-0.018456802399254957,-0.018456802399254957,-0.018456802399254957,-0.018456802399254957,-0.018456802399254957,-0.018456802399254957,-0.018681170034682282,-0.018681170034682282,-0.018681170034682282,-0.018681170034682282,-0.018681170034682282,-0.01934765752009282,-0.01934765752009282,-0.01934765752009282,-0.022656276157369426,-0.022656276157369426,-0.023735906779342564,-0.023735906779342564,-0.023735906779342564,-0.023735906779342564,-0.023735906779342564
2019-07-22,-0.019108041841941703,-0.019108041841941703,-0.019108041841941703,-0.019108041841941703,-0.019108041841941703,-0.019108041841941703,-0.019332260612750285,-0.019332260612750285,-0.019332260612750285,-0.019332260612750285,-0.019332260612750285,-0.020253198196917288,-0.020253198196917288,-0.020253198196917288,-0.02265429648086803,-0.02265429648086803,-0.023733929289706635,-0.023733929289706635,-0.023733929289706635,-0.023733929289706635,-0.023733929289706635
2019-07-23,-0.018864333408439737,-0.018864333408439737,-0.018864333408439737,-0.018864333408439737,-0.018864333408439737,-0.018864333408439737,-0.01908860788773381,-0.01908860788773381,-0.01908860788773381,-0.01908860788773381,-0.01908860788773381,-0.020791485354544448,-0.020791485354544448,-0.020791485354544448,-0.023581676148568764,-0.023581676148568764,-0.0246602845199827,-0.0246602845199827,-0.0246602845199827,-0.0246602845199827,-0.0246602845199827
2019-07-24,-0.01888933396440906,-0.01888933396440906,-0.01888933396440906,-0.01888933396440906,-0.01888933396440906,-0.01888933396440906,-0.019113602728910828,-0.019113602728910828,-0.019113602728910828,-0.019113602728910828,-0.019113602728910828,-0.02147121339997682,-0.02147121339997682,-0.02147121339997682,-0.02275208806978435,-0.02275208806978435,-0.023831612852356243,-0.023831612852356243,-0.023831612852356243,-0.023831612852356243,-0.023831612852356243
2019-07-25,-0.022260275865333745,-0.022260275865333745,-0.022260275865333745,-0.022260275865333745,-0.022260275865333745,-0.022260275865333745,-0.02248377407764257,-0.02248377407764257,-0.02248377407764257,-0.02248377407764257,-0.02248377407764257,-0.024059692687379508,-0.024059692687379508,-0.024059692687379508,-0.026323313285129157,-0.026323313285129157,-0.027398893084982667,-0.027398893084982667,-0.027398893084982667,-0.027398893084982667,-0.027398893084982667
2019-07-26,-0.02765996862036013,-0.02765996862036013,-0.02765996862036013,-0.02765996862036013,-0.02765996862036013,-0.02765996862036013,-0.027882232535188733,-0.027882232535188733,-0.027882232535188733,-0.027882232535188733,-0.027882232535188733,-0.02922399285384869,-0.02922399285384869,-0.02922399285384869,-0.030963355614762156,-0.030963355614762156,-0.032033809754457354,-0.032033809754457354,-0.032033809754457354,-0.032033809754457354,-0.032033809754457354
2019-07-29,-0.026811673058763863,-0.026811673058763863,-0.026811673058763863,-0.026811673058763863,-0.026811673058763863,-0.026811673058763863,-0.027034130882602092,-0.027034130882602092,-0.027034130882602092,-0.027034130882602092,-0.027034130882602092,-0.027337273224000147,-0.027337273224000147,-0.027337273224000147,-0.027966047955782503,-0.027966047955782503,-0.02903981309554149,-0.02903981309554149,-0.02903981309554149,-0.02903981309554149,-0.02903981309554149
2019-07-30,-0.0330801909894225,-0.0330801909894225,-0.0330801909894225,-0.0330801909894225,-0.0330801909894225,-0.0330801909894225,-0.03330121591397606,-0.03330121591397606,-0.03330121591397606,-0.03330121591397606,-0.03330121591397606,-0.033461872730222275,-0.033461872730222275,-0.033461872730222275,-0.031502523478073696,-0.031502523478073696,-0.03257238202164292,-0.03257238202164292,-0.03257238202164292,-0.03257238202164292,-0.03257238202164292
2019-07-31,-0.03000415989070493,-0.03000415989070493,-0.03000415989070493,-0.03000415989070493,-0.03000415989070493,-0.03000415989070493,-0.030225887954790087,-0.030225887954790087,-0.030225887954790087,-0.030225887954790087,-0.030225887954790087,-0.03072469344389883,-0.03072469344389883,-0.03072469344389883,-0.030012940607119898,-0.030012940607119898,-0.0310844446304136,-0.0310844446304136,-0.0310844446304136,-0.0310844446304136,-0.0310844446304136
2019-08-01,-0.03189379114754565,-0.03189379114754565,-0.03189379114754565,-0.03189379114754565,-0.03189379114754565,-0.03189379114754565,-0.03211508726722123,-0.03211508726722123,-0.03211508726722123,-0.03211508726722123,-0.03211508726722123,-0.03295975621150182,-0.03295975621150182,-0.03295975621150182,-0.03291964070000908,-0.03291964070000908,-0.03398793381361709,-0.03398793381361709,-0.03398793381361709,-0.03398793381361709,-0.03398793381361709
2019-08-02,-0.03405833270234959,-0.03405833270234959,-0.03405833270234959,-0.03405833270234959,-0.03405833270234959,-0.03405833270234959,-0.034279134036801606,-0.034279134036801606,-0.034279134036801606,-0.034279134036801606,-0.034279134036801606,-0.03569910712398061,-0.03569910712398061,-0.03569910712398061,-0.03284911182872363,-0.03284911182872363,-0.03391748285261775,-0.03391748285261775,-0.03391748285261775,-0.03391748285261775,-0.03391748285261775
