,Baseline,Residual_20,Residual_30,VCP_10,VCP_20,Residual_20_VCP_10,Residual_30_VCP_10,Residual_20_VCP_20
2020-08-25,-0.010379049282993602,-0.01037904928299338,-0.01037904928299338,-0.010379049282993602,-0.010379049282993602,-0.010379049282993491,-0.01037904928299338,-0.01037904928299338
2020-08-26,-0.01127559379060783,-0.01127559379060783,-0.01127559379060783,-0.01127559379060783,-0.01127559379060783,-0.01127559379060783,-0.01127559379060783,-0.01127559379060783
2020-08-27,-0.0098375236815742,-0.0098375236815742,-0.0098375236815742,-0.0098375236815742,-0.0098375236815742,-0.009837523681574312,-0.0098375236815742,-0.0098375236815742
2020-08-28,-0.00614763412440833,-0.00614763412440833,-0.006147634124408219,-0.00614763412440833,-0.00614763412440833,-0.006147634124408441,-0.006147634124408219,-0.006147634124408219
2020-08-31,-0.0011316147451922998,-0.0011316147451921887,-0.0011316147451920777,-0.0011316147451922998,-0.0011316147451922998,-0.0011316147451924108,-0.0011316147451920777,-0.0011316147451920777
2020-09-01,-0.0016805914130681998,-0.0016805914130679778,-0.0016805914130678667,-0.0016805914130681998,-0.0016805914130681998,-0.0016805914130681998,-0.0016805914130678667,-0.0016805914130678667
2020-09-02,-0.0022232881615624756,-0.0022232881615622535,-0.0022232881615621425,-0.0022232881615624756,-0.0022232881615624756,-0.0022232881615624756,-0.0022232881615621425,-0.0022232881615621425
2020-09-03,-0.005682489439939431,-0.005682489439939209,-0.005682489439939209,-0.005682489439939431,-0.005682489439939431,-0.005682489439939542,-0.005682489439939209,-0.005682489439939209
2020-09-04,-0.003106717546502047,-0.003106717546502047,-0.003106717546501825,-0.003106717546502047,-0.003106717546502047,-0.003106717546502269,-0.003106717546501825,-0.003106717546501825
2020-09-07,-0.0050551450664961806,-0.0050551450664961806,-0.0050551450664960695,-0.0050551450664961806,-0.0050551450664961806,-0.005055145066496403,-0.0050551450664960695,-0.0050551450664960695
2020-09-08,-0.004312385283955611,-0.004312385283955833,-0.0043123852839555,-0.004312385283955611,-0.004312385283955611,-0.004312385283955833,-0.0043123852839555,-0.0043123852839555
2020-09-09,-0.002467350640202315,-0.002467350640202648,-0.002467350640202204,-0.002467350640202315,-0.002467350640202315,-0.002467350640202537,-0.002467350640202204,-0.002467350640202204
2020-09-10,-0.007999777951793074,-0.007999777951793297,-0.007999777951792963,-0.007999777951793074,-0.007999777951793074,-0.007999777951793186,-0.007999777951792963,-0.007999777951792963
2020-09-11,-0.004456937227940161,-0.004456937227940494,-0.004456937227939939,-0.004456937227940161,-0.004456937227940161,-0.004456937227940272,-0.004456937227939939,-0.004456937227939939
2020-09-14,-0.008490612599895031,-0.008490612599895253,-0.00849061259989492,-0.008490612599895031,-0.008490612599895031,-0.008490612599895031,-0.00849061259989492,-0.00849061259989492
2020-09-15,-0.009224262260984384,-0.009224262260984606,-0.009224262260984162,-0.009224262260984384,-0.009224262260984384,-0.009224262260984384,-0.009224262260984162,-0.009224262260984162
2020-09-16,-0.006009306671674874,-0.0060093066716750965,-0.006009306671674652,-0.006009306671674874,-0.006009306671674874,-0.006009306671674763,-0.006009306671674652,-0.006009306671674652
2020-09-17,-0.01047188798827503,-0.010471887988275141,-0.010471887988274808,-0.01047188798827503,-0.01047188798827503,-0.01047188798827492,-0.010471887988274808,-0.010471887988274808
2020-09-18,-0.01355929148170365,-0.013559291481703872,-0.013559291481703428,-0.01355929148170365,-0.01355929148170365,-0.013559291481703428,-0.013559291481703428,-0.013559291481703428
2020-09-21,-0.006195531093284745,-0.006195531093284856,-0.006195531093284412,-0.006195531093284745,-0.006195531093284745,-0.006195531093284523,-0.006195531093284412,-0.006195531093284412
2020-09-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-09-23,-0.0010190592461454262,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461454262,-0.0010190592461454262,-0.0010190592461453152,-0.0010190592461453152,-0.0010190592461453152
2020-09-24,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386878915,-0.0007185053386877804,-0.0007185053386878915,-0.0007185053386878915
2020-09-25,-0.003734202382415286,-0.003734202382415286,-0.003734202382415175,-0.003734202382415286,-0.003734202382415286,-0.003734202382415175,-0.003734202382415175,-0.003734202382415175
2020-09-28,-0.006873518661560385,-0.006873518661560385,-0.006873518661560274,-0.006873518661560385,-0.006873518661560385,-0.006873518661560163,-0.006873518661560274,-0.006873518661560274
2020-09-29,-0.008445439148269673,-0.008445439148269562,-0.008445439148269562,-0.008445439148269673,-0.008445439148269673,-0.00844543914826934,-0.008445439148269562,-0.008445439148269562
2020-09-30,-0.005750600338221168,-0.005750600338221168,-0.005750600338221057,-0.005750600338221168,-0.005750600338221168,-0.005750600338220835,-0.005750600338221057,-0.005750600338221057
2020-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-02,-0.004225032347155544,-0.004225032347155433,-0.004225032347155433,-0.004225032347155544,-0.004225032347155544,-0.004225032347155544,-0.004225032347155433,-0.004225032347155433
2020-10-05,-0.004117216620478148,-0.004117216620477926,-0.004117216620478037,-0.004117216620478148,-0.004117216620478148,-0.004117216620478148,-0.004117216620478037,-0.004117216620478037
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-07,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05,-4.3280105182064155e-05
2020-10-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-09,-0.0015004509915472752,-0.0015004509915471642,-0.0015004509915471642,-0.0015004509915472752,-0.0015004509915472752,-0.0015004509915472752,-0.0015004509915471642,-0.0015004509915471642
2020-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-13,-0.00871691260391716,-0.00871691260391727,-0.00871691260391727,-0.00871691260391716,-0.00871691260391716,-0.00871691260391727,-0.00871691260391727,-0.00871691260391727
2020-10-14,-0.011494137693802475,-0.011494137693802586,-0.011494137693802586,-0.011494137693802475,-0.011494137693802475,-0.011494137693802586,-0.011494137693802586,-0.011494137693802586
2020-10-15,-0.016732847556422237,-0.016732847556422237,-0.016732847556422348,-0.016732847556422237,-0.016732847556422237,-0.016732847556422348,-0.016732847556422348,-0.016732847556422348
2020-10-16,-0.01475431164709129,-0.014754311647091178,-0.014754311647091511,-0.01475431164709129,-0.01475431164709129,-0.01475431164709129,-0.014754311647091511,-0.014754311647091511
2020-10-19,-0.010760788916414188,-0.010760788916414077,-0.01076078891641441,-0.010760788916414188,-0.010760788916414188,-0.010760788916414188,-0.01076078891641441,-0.01076078891641441
2020-10-20,-0.009942107098768527,-0.009942107098768305,-0.009942107098768749,-0.009942107098768527,-0.009942107098768527,-0.009942107098768305,-0.009942107098768749,-0.009942107098768749
2020-10-21,-0.014834998889243,-0.014834998889242779,-0.014834998889243334,-0.014834998889243,-0.014834998889243,-0.01483499888924289,-0.014834998889243334,-0.014834998889243334
2020-10-22,-0.013088946578418303,-0.013088946578418081,-0.013088946578418748,-0.013088946578418303,-0.013088946578418303,-0.013088946578418303,-0.013088946578418748,-0.013088946578418748
2020-10-23,-0.010952696318646371,-0.010952696318646149,-0.010952696318646815,-0.010952696318646371,-0.010952696318646371,-0.010952696318646371,-0.010952696318646815,-0.010952696318646815
2020-10-26,-0.006779974179858206,-0.006779974179858095,-0.006779974179858761,-0.006779974179858206,-0.006779974179858206,-0.006779974179858317,-0.006779974179858761,-0.006779974179858761
2020-10-27,-0.008874655476869164,-0.008874655476869053,-0.008874655476869608,-0.008874655476869164,-0.008874655476869164,-0.008874655476869275,-0.008874655476869608,-0.008874655476869608
2020-10-28,-0.01608943200563795,-0.016089432005637838,-0.016089432005638504,-0.01608943200563795,-0.01608943200563795,-0.01608943200563817,-0.016089432005638504,-0.016089432005638504
2020-10-29,-0.014797005390833728,-0.014797005390833728,-0.014797005390834284,-0.014797005390833728,-0.014797005390833728,-0.01479700539083395,-0.014797005390834284,-0.014797005390834284
2020-10-30,-0.013346847710612564,-0.013346847710612564,-0.013346847710613119,-0.013346847710612564,-0.013346847710612564,-0.013346847710612786,-0.013346847710613119,-0.013346847710613119
2020-11-02,-0.012569770901932564,-0.012569770901932564,-0.012569770901933341,-0.012569770901932564,-0.012569770901932564,-0.012569770901932897,-0.012569770901933341,-0.012569770901933341
2020-11-03,-0.012026153592058164,-0.012026153592058164,-0.01202615359205883,-0.012026153592058164,-0.012026153592058164,-0.012026153592058497,-0.01202615359205883,-0.01202615359205883
2020-11-04,-0.012728914837145444,-0.012728914837145444,-0.012728914837146,-0.012728914837145444,-0.012728914837145444,-0.012728914837145777,-0.012728914837146,-0.012728914837146
2020-11-05,-0.011051427068272224,-0.011051427068272335,-0.01105142706827289,-0.011051427068272224,-0.011051427068272224,-0.011051427068272668,-0.01105142706827289,-0.01105142706827289
2020-11-06,-0.006338321169705119,-0.00633832116970523,-0.006338321169705785,-0.006338321169705119,-0.006338321169705119,-0.006338321169705563,-0.006338321169705785,-0.006338321169705785
2020-11-09,-0.003236641450613198,-0.003236641450613309,-0.003236641450613864,-0.003236641450613198,-0.003236641450613198,-0.003236641450613753,-0.003236641450613864,-0.003236641450613864
2020-11-10,-0.004372663327117943,-0.004372663327117943,-0.004372663327118609,-0.004372663327117943,-0.004372663327117943,-0.004372663327118387,-0.004372663327118609,-0.004372663327118609
2020-11-11,-0.01123834562564252,-0.011238345625642743,-0.011238345625643298,-0.01123834562564252,-0.01123834562564252,-0.011238345625643187,-0.011238345625643298,-0.011238345625643298
2020-11-12,-0.013280495243489066,-0.013280495243489177,-0.013280495243489843,-0.013280495243489066,-0.013280495243489066,-0.013280495243489732,-0.013280495243489843,-0.013280495243489843
2020-11-13,-0.011318022816692808,-0.01131802281669303,-0.011318022816693585,-0.011318022816692808,-0.011318022816692808,-0.011318022816693585,-0.011318022816693585,-0.011318022816693585
2020-11-16,-0.008329635588970596,-0.008329635588970818,-0.008329635588971263,-0.008329635588970596,-0.008329635588970596,-0.008329635588971374,-0.008329635588971263,-0.008329635588971263
2020-11-17,-0.006322064348017187,-0.006322064348017409,-0.006322064348017853,-0.006322064348017187,-0.006322064348017187,-0.006322064348017853,-0.006322064348017853,-0.006322064348017853
2020-11-18,-0.008491601096101586,-0.00849160109610192,-0.008491601096102364,-0.008491601096101586,-0.008491601096101586,-0.008491601096102364,-0.008491601096102364,-0.008491601096102364
2020-11-19,-0.006270571226649646,-0.006270571226649868,-0.006270571226650312,-0.006270571226649646,-0.006270571226649646,-0.006270571226650534,-0.006270571226650312,-0.006270571226650312
2020-11-20,-0.008360543899150419,-0.008360543899150419,-0.008360543899150974,-0.008360543899150419,-0.008360543899150419,-0.008360543899151085,-0.008360543899150974,-0.008360543899150974
2020-11-23,-0.006646853652907292,-0.006646853652907292,-0.006646853652907847,-0.006646853652907292,-0.006646853652907292,-0.006646853652907958,-0.006646853652907847,-0.006646853652907847
2020-11-24,-0.006343469851469163,-0.006343469851469163,-0.0063434698514698296,-0.006343469851469163,-0.006343469851469163,-0.0063434698514698296,-0.0063434698514698296,-0.0063434698514698296
2020-11-25,-0.0067373205188595575,-0.0067373205188595575,-0.006737320518860335,-0.0067373205188595575,-0.0067373205188595575,-0.006737320518860113,-0.006737320518860335,-0.006737320518860335
2020-11-26,-0.008035238536146183,-0.008035238536146294,-0.00803523853614696,-0.008035238536146183,-0.008035238536146183,-0.008035238536146627,-0.00803523853614696,-0.00803523853614696
2020-11-27,-0.003030057996464608,-0.00303005799646483,-0.003030057996465607,-0.003030057996464608,-0.003030057996464608,-0.003030057996465163,-0.003030057996465607,-0.003030057996465607
2020-11-30,-0.0021238765262036052,-0.0021238765262037163,-0.0021238765262046044,-0.0021238765262036052,-0.0021238765262036052,-0.0021238765262041603,-0.0021238765262046044,-0.0021238765262046044
2020-12-01,-0.0003065875152125086,-0.00030658751521273064,-0.0003065875152136188,-0.0003065875152125086,-0.0003065875152125086,-0.00030658751521317473,-0.0003065875152136188,-0.0003065875152136188
2020-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,-0.0011057100569328293,-0.0011057100569328293,-0.0011057100569328293,-0.0011057100569328293,-0.0011057100569328293,-0.0011057100569328293,-0.0011057100569328293,-0.0011057100569328293
2020-12-04,-0.0016885050317113626,-0.0016885050317112515,-0.0016885050317114736,-0.0016885050317113626,-0.0016885050317113626,-0.0016885050317114736,-0.0016885050317114736,-0.0016885050317114736
2020-12-07,-0.0002989314302512813,-0.0002989314302511703,-0.0002989314302512813,-0.0002989314302512813,-0.0002989314302512813,-0.00029893143025150337,-0.0002989314302512813,-0.0002989314302512813
2020-12-08,-0.006006664229809999,-0.006006664229809888,-0.006006664229809999,-0.006006664229809999,-0.006006664229809999,-0.006006664229809999,-0.006006664229809999,-0.006006664229809999
2020-12-09,-0.0015511917213963944,-0.0015511917213961723,-0.0015511917213965054,-0.0015511917213963944,-0.0015511917213963944,-0.0015511917213963944,-0.0015511917213965054,-0.0015511917213965054
2020-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-11,-0.0014243364139991943,-0.0014243364139991943,-0.0014243364139993053,-0.0014243364139991943,-0.0014243364139991943,-0.0014243364139991943,-0.0014243364139993053,-0.0014243364139993053
2020-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-22,-0.0021511174614023965,-0.0021511174614023965,-0.0021511174614022854,-0.0021511174614023965,-0.0021511174614023965,-0.0021511174614022854,-0.0021511174614022854,-0.0021511174614022854
2020-12-23,-0.0033030033423808725,-0.0033030033423807614,-0.0033030033423806504,-0.0033030033423808725,-0.0033030033423808725,-0.0033030033423806504,-0.0033030033423806504,-0.0033030033423806504
2020-12-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-25,-0.0003116694934037767,-0.0003116694934036657,-0.0003116694934037767,-0.0003116694934037767,-0.0003116694934037767,-0.0003116694934037767,-0.0003116694934037767,-0.0003116694934037767
2020-12-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-30,-0.002667085277034076,-0.002667085277034076,-0.002667085277033965,-0.002667085277034076,-0.002667085277034076,-0.002667085277034076,-0.002667085277033965,-0.002667085277033965
2020-12-31,-0.010889026731503937,-0.010889026731504048,-0.010889026731503826,-0.010889026731503937,-0.010889026731503937,-0.010889026731503937,-0.010889026731503826,-0.010889026731503826
2021-01-01,-0.013025439175306963,-0.013025439175307074,-0.01302543917530663,-0.013025439175306963,-0.013025439175306963,-0.013025439175306852,-0.01302543917530663,-0.01302543917530663
2021-01-04,-0.010697926396941115,-0.010697926396941226,-0.010697926396940893,-0.010697926396941115,-0.010697926396941115,-0.010697926396941115,-0.010697926396940893,-0.010697926396940893
2021-01-05,-0.0064083514127938335,-0.0064083514127940555,-0.006408351412793611,-0.0064083514127938335,-0.0064083514127938335,-0.0064083514127939445,-0.006408351412793611,-0.006408351412793611
2021-01-06,-0.015377913503331841,-0.015377913503332064,-0.01537791350333162,-0.015377913503331841,-0.015377913503331841,-0.015377913503331953,-0.01537791350333162,-0.01537791350333162
2021-01-07,-0.015184787632832486,-0.015184787632832708,-0.015184787632832264,-0.015184787632832486,-0.015184787632832486,-0.015184787632832597,-0.015184787632832264,-0.015184787632832264
2021-01-08,-0.015885782966374107,-0.01588578296637444,-0.015885782966374107,-0.015885782966374107,-0.015885782966374107,-0.01588578296637433,-0.015885782966374107,-0.015885782966374107
2021-01-11,-0.020183282523130952,-0.020183282523131285,-0.02018328252313084,-0.020183282523130952,-0.020183282523130952,-0.020183282523131174,-0.02018328252313084,-0.02018328252313084
2021-01-12,-0.01821998862690144,-0.018219988626901662,-0.018219988626901218,-0.01821998862690144,-0.01821998862690144,-0.018219988626901662,-0.018219988626901218,-0.018219988626901218
