,Alpha_Always_Only,MAX_CAGR_MDD25_Core_Only,MAX_CAGR_MDD25_Core90_Alpha10,MAX_CAGR_MDD25_Core85_Alpha15,MAX_CAGR_MDD25_Core80_Alpha20,MAX_CAGR_MDD25_Core85_AlphaRegime15,ROBUST_MEDIAN_Core_Only,ROBUST_MEDIAN_Core90_Alpha10,ROBUST_MEDIAN_Core85_Alpha15,ROBUST_MEDIAN_Core80_Alpha20,ROBUST_MEDIAN_Core85_AlphaRegime15,SPY,QQQ,VT
2024-01-12,-0.03531277255327081,-0.1199488503122984,-0.09777042269984604,-0.08675732672608816,-0.07582392989427345,-0.09399730838852371,-0.06611562615295485,-0.04882676216036408,-0.04166978705561086,-0.03447519642652397,-0.04732580807020792,-0.3391328044584426,-0.11906582534220966,-0.34161037205401923
2024-01-15,-0.03581889870569477,-0.12014007820018913,-0.09799420082533417,-0.08699787118055291,-0.07608155696043084,-0.09420742563318185,-0.06691887499105531,-0.049612973099019575,-0.0424458395242856,-0.03524088016529303,-0.04806729090420436,-0.3440767024693593,-0.10659724190079778,-0.34024855218614447
2024-01-16,-0.038021939602751686,-0.12361438524573731,-0.10140587770556686,-0.09037518608159745,-0.0794223909579227,-0.0974338936474427,-0.06944347498817771,-0.0521444068948802,-0.04497621773878624,-0.037770000382527535,-0.05045231090538871,-0.34811817246203025,-0.09609360765532393,-0.34736813234617747
2024-01-17,-0.04622801533010901,-0.11819901800599142,-0.09717507776031031,-0.08676146293947584,-0.07644222252528954,-0.09338625705975179,-0.0662213918078316,-0.04999918380609902,-0.04338744906479186,-0.03674624243856939,-0.048386649841748564,-0.344286908689564,-0.09700985595255984,-0.3330590886529595
2024-01-18,-0.045161650757516325,-0.126722171715263,-0.10492786426302059,-0.09411127062544544,-0.08337711304885753,-0.10074356629741521,-0.07260376106368083,-0.055736892109288894,-0.048784691204509345,-0.041797914636453326,-0.05381952337903806,-0.33054204701608314,-0.11440883774868105,-0.3495199634276126
2024-01-19,-0.0455978671943178,-0.12404555243853355,-0.10249967803961946,-0.09181326205027263,-0.0812132861932241,-0.09843773272874645,-0.0699054557680987,-0.05330738836701654,-0.046497408542629404,-0.03965511612197303,-0.05151841175736516,-0.3321565789649482,-0.12263915393340907,-0.34246412489630484
2024-01-22,-0.04415754571550512,-0.11995739677716477,-0.09859439222253064,-0.08800487703604909,-0.07750552552986378,-0.09473876147146332,-0.06612564963844347,-0.04970198665734937,-0.04298787008018046,-0.0362430658881594,-0.048113237198630254,-0.31590396231215156,-0.12162055493297552,-0.3405871170853979
2024-01-23,-0.049478886791016974,-0.1186791747268281,-0.09791789462867473,-0.08764052544698542,-0.07746075776745864,-0.09407471534029266,-0.06572819991473977,-0.04986703852101815,-0.04344084557298589,-0.03698801234344895,-0.04824582759601104,-0.3246005263133257,-0.13393277105698653,-0.33670223079790895
2024-01-24,-0.04524575670638342,-0.12116243694776818,-0.09980373825228761,-0.08921615955624196,-0.07871857646708402,-0.09588130907699366,-0.0672929899615834,-0.050876118357789046,-0.04416364333703626,-0.0374206017992289,-0.0492193118964116,-0.314289696003923,-0.14440369406270648,-0.3427712978359224
2024-01-25,-0.04292025857947668,-0.12122436961174765,-0.09964157119732675,-0.08893795602669263,-0.07832172179783536,-0.09573727134755305,-0.06682467625759958,-0.05021603895650084,-0.043406485323420396,-0.036565040079751365,-0.04860510787312833,-0.31048148768144956,-0.13320695241539715,-0.3438082400220369
2024-01-26,-0.04167211762223888,-0.11769790441962236,-0.09627238629812784,-0.08565211266417394,-0.07512242269850233,-0.09254670614139926,-0.06386121116739085,-0.04737758840481776,-0.040637200612845814,-0.033866106322398726,-0.04592531651999865,-0.30849787398458095,-0.13123796219295703,-0.34132959202816027
2024-01-29,-0.04101915454571314,-0.11964791446339196,-0.09800843728639386,-0.08727637344822026,-0.0766316746130773,-0.09419581723031756,-0.06623002022033919,-0.04948214818885821,-0.042602589278092795,-0.03569021699328234,-0.04791887564921826,-0.2966643904712709,-0.1295944764349436,-0.34184304663679455
2024-01-30,-0.04063632935175565,-0.1250370670196299,-0.10294188824288619,-0.09197093966950676,-0.08107993707325056,-0.09887648932697868,-0.06970207833870645,-0.052625102412307556,-0.0455711859667145,-0.03848171846179582,-0.05089379240852332,-0.3017579774854878,-0.12370855515386003,-0.35569753572499097
2024-01-31,-0.03324924358175885,-0.11936957932021597,-0.09702160847914554,-0.08592274837492753,-0.07490303035016821,-0.09329061269670369,-0.06690056750635687,-0.049327982185747854,-0.04202577078070502,-0.03468456064092973,-0.04780663530769946,-0.2907084817067136,-0.12507089435488838,-0.3421556883392439
2024-02-01,-0.03783854680119714,-0.11535855176114995,-0.09374873041662724,-0.08303477325046982,-0.07241049541008393,-0.09016765922232495,-0.06349331692946503,-0.046655003872964174,-0.03973454712674507,-0.03278114764367923,-0.04525802613609753,-0.29221750576662964,-0.1253368933067186,-0.3368370973305387
2024-02-02,-0.037808367255941056,-0.11502530633353159,-0.09343864054780304,-0.0827368504085394,-0.07212513717361191,-0.08987376615172826,-0.06260508442393498,-0.04583823100493056,-0.03895587752229823,-0.032041190766214256,-0.044485632274636866,-0.29739029290714525,-0.12017711653076957,-0.33639587096259105
2024-02-05,-0.038468678361959,-0.11415989253327419,-0.09270298299402624,-0.08206883191145131,-0.07152659678147821,-0.08917347043114143,-0.06213126851746953,-0.04546964926364816,-0.03864190186985261,-0.03178263274807047,-0.044134119480651934,-0.3082312984789598,-0.111230061286399,-0.33544019906943656
2024-02-06,-0.04231699699295555,-0.10734547197388189,-0.08678457662888905,-0.07661781286710534,-0.06655589366351744,-0.08354591836301994,-0.0589217488921,-0.042911794899847644,-0.03642262764110271,-0.029906946796968814,-0.041697985280035654,-0.2946840202343738,-0.10553510947795297,-0.3217067447373535
2024-02-07,-0.04023962937596881,-0.10972279618111525,-0.08877535952005877,-0.07840765290570395,-0.06813970000242109,-0.08544160542151569,-0.061188320132577356,-0.04477880501172704,-0.038081750622367516,-0.03135525172193576,-0.0434727475775184,-0.2846935644922133,-0.08934847106307842,-0.3275572490455909
2024-02-08,-0.038950836372651954,-0.11435847868717974,-0.09292327815369594,-0.08230095157902406,-0.07177119929095355,-0.08937887459142357,-0.06486961299871286,-0.04802160970123215,-0.04109411113012884,-0.03413372714144158,-0.04654529263107687,-0.2885221596274353,-0.08870572104009922,-0.3351588187877289
2024-02-09,-0.04143615473121842,-0.10782094154536082,-0.08713166369935565,-0.07689888384441601,-0.0667697651430268,-0.08387717675490747,-0.05940583235110397,-0.043261797633940335,-0.03670378574729638,-0.03011859082056023,-0.04203198461508306,-0.28358522343769943,-0.10295160337339171,-0.3281741795330272
2024-02-12,-0.04106805296126004,-0.10590338936041588,-0.08533079078075057,-0.07515930053013942,-0.06509346400190685,-0.08217185225787516,-0.05846103848598372,-0.04236014858035608,-0.035825840203765,-0.029264731748399053,-0.04118096755525669,-0.2822304969466649,-0.09078729907447358,-0.3242647253770873
2024-02-13,-0.03843614607521195,-0.10888690448435545,-0.08782669607707527,-0.07740173907565262,-0.06707602592729778,-0.08454843318797389,-0.05858297373371257,-0.04220893089659705,-0.035535032637681985,-0.028832444320519457,-0.04104967098446599,-0.2849992877310815,-0.09308563779004198,-0.33223736574460483
2024-02-14,-0.0383732508650757,-0.10368296758737205,-0.08302649743287804,-0.07281305329012833,-0.0627053377460619,-0.07999888533821464,-0.05359172933717382,-0.037632414765944144,-0.031179145092940952,-0.02470055804020599,-0.036722453082048134,-0.27640587322741994,-0.10104430868974268,-0.3232871952492611
2024-02-15,-0.0379887628302924,-0.10283989816798944,-0.08221358513059429,-0.07201615597435784,-0.06192509573385463,-0.07923023478046654,-0.053389957835033086,-0.03740927975794883,-0.030945473093757836,-0.02445622226744193,-0.03651322696979764,-0.2815503417581041,-0.09295511183813054,-0.32071793037347196
2024-02-16,-0.038664405298302396,-0.10694462189315801,-0.08605722803843274,-0.07572280492159911,-0.06549039706778892,-0.08286926785038773,-0.05729192558998464,-0.04104794142755108,-0.03444287362590248,-0.027810238700380796,-0.03994993227655741,-0.29994007343817497,-0.0885368184418528,-0.32783021482777863
2024-02-19,-0.03442335594700241,-0.10560072730894254,-0.08441623716154889,-0.0739289243303688,-0.0635408355809064,-0.08133201950223601,-0.05583794373086204,-0.039293755888293536,-0.032538083103750726,-0.02575288968132372,-0.03831012841973647,-0.2974939674919569,-0.10204834873096569,-0.3236945306983344
2024-02-20,-0.03176839056115521,-0.10604217060645005,-0.08457119602722218,-0.07393548735219002,-0.06339561692098872,-0.08149008913195777,-0.05645777473725233,-0.03959722138248456,-0.03267891875067663,-0.02572879369820469,-0.03860878051195504,-0.29667071521586885,-0.09442165956085369,-0.32075412809921455
2024-02-21,-0.029686576400218434,-0.1016010886228681,-0.08028139521394018,-0.06972631815621455,-0.05927049834143905,-0.07743375167395805,-0.05066930678813253,-0.03408800919055743,-0.02732274524686884,-0.02052824575869705,-0.03340946775806741,-0.30140168267045997,-0.0734429753593453,-0.32130174383444987
2024-02-22,-0.029831337100835298,-0.09704071568055228,-0.07609338178909386,-0.06573328933072897,-0.05547836957182728,-0.07346554735144128,-0.04534962350300187,-0.029231080958762368,-0.022711580096313466,-0.01616660542580106,-0.02881850557890142,-0.3085873113408063,-0.06945632885232811,-0.31799406236492656
2024-02-23,-0.035279378161102604,-0.09875586602937025,-0.07819165255697169,-0.06802867942176927,-0.057974450943967804,-0.07542975950865816,-0.04870520822832036,-0.032847239231954206,-0.026454667071519333,-0.020038090813579545,-0.03221097885691648,-0.32115413335604115,-0.07193218825771153,-0.3126781617209343
2024-02-26,-0.033125713523841416,-0.09505438807745248,-0.07457852286721756,-0.06446307096048642,-0.054458674766454496,-0.07201630859579455,-0.04529346881118168,-0.029509578381789137,-0.02316085404464996,-0.01678891157167184,-0.02906627213700186,-0.32385236931485095,-0.08996438426074815,-0.3049227762192056
2024-02-27,-0.030907175448711244,-0.09258745941691371,-0.07209570836212476,-0.06197330215249297,-0.05196268130206072,-0.06967439952356869,-0.04406582335652054,-0.028163747245500192,-0.02175695392190735,-0.015326267553059436,-0.02780453036110564,-0.33066903461760633,-0.06690375097147772,-0.3038532420883864
2024-02-28,-0.033287472015132935,-0.09238661148422755,-0.07213877600113516,-0.062142420397299336,-0.052260525360541266,-0.06970502476115537,-0.043716361700957385,-0.02808270325429607,-0.02181339507978275,-0.015522006466982208,-0.027717347556180716,-0.32262745773024093,-0.07229403568472881,-0.30593673705846103
2024-02-29,-0.02976809598778729,-0.08875224395893888,-0.06845708088783897,-0.05843811771670926,-0.048534428740195756,-0.06623380021685787,-0.03984657372299194,-0.024189123464328555,-0.017914563655665017,-0.011618090467141129,-0.024054427220835173,-0.3181638109356595,-0.08746269042074029,-0.30376876092892535
2024-03-01,-0.027888807528845483,-0.08189481958029932,-0.06196750925030181,-0.05214183878671719,-0.042437780115643364,-0.06009817084580937,-0.035896770195432914,-0.020387321478936737,-0.014195204588567045,-0.007982459542458131,-0.020471742409124416,-0.32186591750609417,-0.08587336623081998,-0.29357121514954054
2024-03-04,-0.02917906226165745,-0.07939340567455067,-0.059791875570869735,-0.05013544292816352,-0.040604836039820125,-0.05803376644538649,-0.033721673916902284,-0.018528264417696838,-0.012501020788266648,-0.006455336101984455,-0.018710339386164287,-0.317346325604708,-0.07436674946407618,-0.2880329835659635
2024-03-05,-0.0321734174416336,-0.07985125731523957,-0.06050270919900247,-0.05097644297123016,-0.041578372952724485,-0.05869345197232967,-0.03470161553365547,-0.019726799895085412,-0.013809133194754741,-0.007874299542952379,-0.019828627815703492,-0.31797387133630295,-0.06015113938806149,-0.29064163201421533
2024-03-06,-0.03073938664846887,-0.08102354752664287,-0.06144075030465479,-0.051793233193588084,-0.042271194444883586,-0.059587284604336155,-0.03545738747757088,-0.020272299308279784,-0.014246257116678596,-0.008201713498379837,-0.020350222953972263,-0.31992398496938723,-0.06731974071245439,-0.2899902607717435
2024-03-07,-0.033565979163909354,-0.0729198889353363,-0.05426574820448071,-0.04510080923725257,-0.03607348139012101,-0.0527853229888301,-0.028338648890176232,-0.014050281057575997,-0.008493467711627067,-0.002924259304967314,-0.014461642477569647,-0.3201196265206384,-0.06803977981291653,-0.2754747562148151
2024-03-08,-0.03605007951281369,-0.06868595141687961,-0.05062162041222762,-0.04176213874478063,-0.033047241552552675,-0.04932743835338649,-0.023979250811313246,-0.010322554284941332,-0.005094580491138534,0.0,-0.01093122183473283,-0.305256593807573,-0.06765297936055137,-0.26874801639077417
2024-03-11,-0.04071716263236447,-0.06757349054889639,-0.05006063878278433,-0.041485124555060815,-0.03305954066249206,-0.04877644324569641,-0.02232645834757352,-0.009293392068627337,-0.004385068210214893,0.0,-0.009938549976970634,-0.2996075648831614,-0.05627597138298901,-0.26723147999218
2024-03-12,-0.037311671108806066,-0.06315040403689876,-0.045667861697502365,-0.03710989570976497,-0.02870355904590116,-0.04463710913742491,-0.019496605546223567,-0.006360868323640689,-0.0014053812596979132,0.0,-0.00718636895372049,-0.3018534672144082,-0.049148603202190055,-0.256949214404939
2024-03-13,-0.04056042829010975,-0.06722275339598904,-0.04972342656778583,-0.04115502354800493,-0.03273678823264636,-0.04845717277089934,-0.02195602851216949,-0.008939323441172209,-0.004039952047352968,-0.0026815958250210326,-0.009604662674015496,-0.2940634446387955,-0.04566450069262262,-0.2615914135739247
2024-03-14,-0.039045935109311536,-0.0636654645004413,-0.046311800913231616,-0.037819793508320765,-0.029480374519765373,-0.045237464084116885,-0.01834686798229146,-0.005491407583157137,-0.0006801478326766697,0.0,-0.006357432082151004,-0.28649527218309445,-0.03473448992654604,-0.2584858969962288
2024-03-15,-0.04353533021405109,-0.055053545209435284,-0.03886296959192581,-0.0309718728096382,-0.02324612242677271,-0.03817470742844953,-0.01351433442430472,-0.001549785948570026,0.0,0.0,-0.002617399530328135,-0.2840032192727705,-0.04999391503317796,-0.2414174385462602
2024-03-18,-0.04565797851924802,-0.05252967913020545,-0.03676587267156595,-0.02909449416961918,-0.02159260086126058,-0.03618321074114483,-0.011735144933963104,-0.00015067700143611695,0.0,0.0,-0.0012875941893655263,-0.2865567950672141,-0.04479222278040362,-0.23525363225177875
2024-03-19,-0.050829846462339345,-0.044490879674443096,-0.02993258582927716,-0.022881749012730546,-0.016012030210309836,-0.029702432829077363,-0.005556856077154948,0.0,0.0,0.0,0.0,-0.28966441189416314,-0.04185603760353607,-0.22003859494676004
2024-03-20,-0.04604350773999155,-0.04360626197438289,-0.028635127894507173,-0.02137372824785433,-0.014290860700192587,-0.02849851128433445,-0.005865155595076499,0.0,0.0,0.0,0.0,-0.29851062169643716,-0.042038144523191545,-0.22062733283646574
2024-03-21,-0.05134588492429837,-0.04486625659383503,-0.030326788131325277,-0.02328554514962189,-0.016425527091216807,-0.030072415556134713,-0.007317615204238237,-0.0018707559784687522,-0.002075619582589283,-0.002280483186709592,-0.0017421215314311622,-0.2967294519252628,-0.04451232225499302,-0.22487455196048234
2024-03-22,-0.05379735431905541,-0.039952073272387256,-0.02608727645655229,-0.01939270834174378,-0.012885459713251612,-0.026056242202062374,-0.004240231404959549,0.0,0.0,-0.00032173618303188434,0.0,-0.3015991272231553,-0.04258048236686518,-0.21381078320626612
2024-03-25,-0.05179384852027391,-0.047103054145440915,-0.03240988685835278,-0.025289755993637697,-0.018349503719603755,-0.032036952285557585,-0.009374574505326527,-0.004428844224154349,-0.004065163031449992,-0.004022027121138971,-0.004192208066121528,-0.30499250886080376,-0.04871908718358431,-0.23067947086074048
2024-03-26,-0.05467932519422658,-0.04726540104971422,-0.03285269842673255,-0.025875829432164377,-0.01908075044677926,-0.03244223285097114,-0.00989084152335129,-0.00519876553713039,-0.004960949862380271,-0.005043442456108105,-0.0049060606622078895,-0.29950947560699437,-0.01666789971571614,-0.22882141225358088
2024-03-27,-0.058921276027163016,-0.040985836883213334,-0.027549584111453806,-0.021074046473522512,-0.014788823512025151,-0.0274123137459098,-0.0053858849864688585,-0.0015714893387517304,-0.0017824285401433215,-0.002314769377490755,-0.0014594460572369128,-0.2849181376540012,-9.067739269574826e-05,-0.21902706552419582
2024-03-28,-0.05415012791947171,-0.03939985287068537,-0.025609180281506605,-0.018953515750754546,-0.012486398546629918,-0.025601366526438185,-0.004245412010591809,-3.493685075250941e-05,-5.038918935640346e-05,-0.0003879466408676091,-3.0594620938573236e-05,-0.28143408309124784,0.0,-0.21354096376928633
2024-03-29,-0.05136290299176327,-0.04927424250472101,-0.03433658183981181,-0.027091755227046765,-0.020025233632052997,-0.03385674010613138,-0.010388452835529915,-0.005292382324603717,-0.004851975089663285,-0.004732287176645533,-0.005009077814664198,-0.28207458312417655,-0.005928484685408519,-0.23294336788539483
2024-04-01,-0.04909945807945948,-0.05798002539088687,-0.04206448503242288,-0.034316123337198245,-0.026736482866369538,-0.04103087455726229,-0.01661336886167042,-0.010686319903569608,-0.009816592749278374,-0.009265741928360494,-0.009972911716543353,-0.2819705934771387,-0.01687837818459481,-0.24504458555612463
2024-04-02,-0.05279802542990231,-0.05884067787051506,-0.043224752025366686,-0.0356294650386243,-0.028204950556717234,-0.042335084116167376,-0.018646611476119235,-0.012912065190699762,-0.012134497943385392,-0.011675189987775725,-0.012290450985970702,-0.27182886149512275,-0.018973559838782128,-0.24589163697164163
2024-04-03,-0.054289042215506234,-0.05644243538336402,-0.04118112946302288,-0.03376839089040229,-0.026529850196445492,-0.04048695069338304,-0.016556239377025883,-0.011175116943923813,-0.01057914492852563,-0.010302162373620138,-0.01073534351266936,-0.2681624726853087,-0.01722586050128949,-0.24139253949314465
2024-04-04,-0.054356984133054675,-0.05198078575016796,-0.037107585829807554,-0.029895268270699993,-0.022861363446365468,-0.03664075930393573,-0.012115231336808252,-0.007163443708228412,-0.006792007896343932,-0.006740982757556413,-0.006948804350887627,-0.26618763335197715,-0.0337634820862317,-0.23650694768293035
2024-04-05,-0.049044011795261744,-0.05286940911316551,-0.03737890549254841,-0.02985063356542106,-0.022496112871469354,-0.03659643495999654,-0.014114821639687136,-0.008414283349424956,-0.007663786742336365,-0.00723325813840181,-0.007820445570286938,-0.2635817666246574,-0.02778364363741681,-0.2363725355504107
2024-04-08,-0.043978459501539335,-0.05124155470180669,-0.03537710603842448,-0.027658160129565568,-0.02011067320658111,-0.03441920658935782,-0.014019318076537446,-0.0077996352752079945,-0.006789181062794025,-0.006098668026706222,-0.006945977963606298,-0.2758309937259804,-0.014672410668961633,-0.22945894406916223
2024-04-09,-0.04396020065492123,-0.04793031255336,-0.03234531442806188,-0.024770856993394874,-0.017371017154927282,-0.03155197992202419,-0.011381861748688604,-0.005409055950417518,-0.004528058554371439,-0.003967956582318188,-0.0046852124156547825,-0.2721605296306523,-0.0403620910420901,-0.22521491643385494
2024-04-10,-0.04015769609296216,-0.04765238391059867,-0.03170621392485429,-0.023947046941827366,-0.016359885724973378,-0.030733898121370506,-0.01119147228132844,-0.004841086609220446,-0.0037712045825545326,-0.00302218924423725,-0.0039284779273905945,-0.27949821942818853,-0.05028530566188105,-0.22621631931885733
2024-04-11,-0.03950641631258911,-0.04364506187829276,-0.02797353368808997,-0.020356695407574676,-0.012915203701579947,-0.027168511607170265,-0.0073641759466152035,-0.0013068736957650984,-0.0003921944990210591,0.0,-0.0005500012837862389,-0.27581209525870887,-0.03579336185708115,-0.22101362515152434
2024-04-12,-0.03612238100918408,-0.044660027654674916,-0.028559504833344573,-0.020722698972648224,-0.013057722421466411,-0.02753197021633802,-0.007964127119823305,-0.0014982626033391844,-0.00037745826647417324,0.0,-0.0005352673776292116,-0.28190733541158197,-0.031059496299065348,-0.2268493281015912
2024-04-15,-0.03507958913565734,-0.0417976868986657,-0.025834885152859033,-0.018069829647332836,-0.010478552673595432,-0.02489754725630755,-0.005464697160530552,0.0,0.0,0.0,0.0,-0.27652741375504175,-0.040687064707583875,-0.22072359779953965
2024-04-16,-0.033826473277289715,-0.04347409995506846,-0.027242279534130276,-0.01933878575528203,-0.01160650546459474,-0.02615767985091033,-0.005686732429587282,-7.106248591348674e-05,0.0,0.0,0.0,-0.27758787638190274,-0.03178741266901175,-0.22841027262643732
2024-04-17,-0.0344540057867625,-0.04074222252749371,-0.024805047871732877,-0.01705363955252448,-0.009476584279613176,-0.023888423100823508,-0.0032174774796567274,0.0,0.0,0.0,0.0,-0.2871853334287008,-0.038272542952833555,-0.22368968984097637
2024-04-18,-0.03685008782749832,-0.039235563394892314,-0.023668528760415142,-0.01610724314166445,-0.008723584164739506,-0.022948607328418857,-0.002671847378928782,0.0,0.0,-5.8403443721877224e-05,0.0,-0.2894045499588044,-0.04060042775621164,-0.21917067692749825
2024-04-19,-0.03604148167254173,-0.04002472657445322,-0.024308316316166922,-0.016670276526597583,-0.009208520603304016,-0.023507725737447527,-0.002783331951352941,-1.6650575853760508e-05,0.0,0.0,0.0,-0.27007342779354515,-0.05323480615978826,-0.22177156185025393
2024-04-22,-0.039177278345404076,-0.03661891920326532,-0.021510303279449583,-0.014184733534035376,-0.007041027815261391,-0.02103946562932102,-0.00022913372533706067,0.0,0.0,0.0,0.0,-0.28945144736731065,-0.05265428320282095,-0.2156232088934782
2024-04-23,-0.04094336139663657,-0.028509927629434606,-0.014277611220405051,-0.007403385477102065,-0.0007196941386102829,-0.01430527075184862,0.0,0.0,0.0,0.0,0.0,-0.28776822767359056,-0.04061507594202707,-0.2007675056365933
2024-04-24,-0.039084970213201786,-0.03258008268936974,-0.01780340950302217,-0.01064967367480607,-0.0036816954178208183,-0.017528986327017382,-0.0034592940718063403,-0.0029195918353025485,-0.002649740717050375,-0.0023798895987984237,-0.002649740717050375,-0.29609275356557874,-0.045705504290936116,-0.21029322059849354
2024-04-25,-0.04114658738179355,-0.030284900168921935,-0.015916921253155913,-0.0089729371795495,-0.0022182155569838713,-0.01586390879045252,-0.0035476402435224985,-0.0032130673522042796,-0.0030458641618240634,-0.0028787164749635163,-0.0030458641618240634,-0.2841009875536099,-0.0378909458186909,-0.20099908926646515
2024-04-26,-0.045217772499523856,-0.02526239488537574,-0.01174752198161555,-0.0052411513073239435,0.0,-0.012158071382671887,-0.0007186821431808266,-0.0010893748488407518,-0.0012749823864708354,-0.0014607639686536888,-0.0012749823864707244,-0.2767862483244864,-0.03807268889630189,-0.19031117526383978
2024-04-29,-0.048647942502141106,-0.02671345296518135,-0.013426623054286435,-0.007035953490134417,-0.0019094563229142825,-0.01394039365312394,-0.0014941943878805652,-0.002145947611870036,-0.002472006790022463,-0.002798187502319305,-0.002472006790022352,-0.27490277894263526,-0.02513697591278763,-0.19212051878922898
2024-04-30,-0.046473592709946665,-0.021096901796974654,-0.008077235104600122,-0.0018249465549224908,0.0,-0.008765620744410452,0.0,0.0,0.0,0.0,0.0,-0.26660463866526185,-0.03014117133588623,-0.18411475829834845
2024-05-01,-0.04593551416976083,-0.024194982413111688,-0.010846617836888006,-0.004425667893873331,-0.0024190185492128924,-0.011348258321992044,-0.003692352903529761,-0.0032666872368313227,-0.003053854403482159,-0.0028410215701329955,-0.003053854403482159,-0.2641768603696475,-0.0114682500320058,-0.18640000505966337
2024-05-02,-0.04581108002896672,-0.01725145408386386,-0.004499056708018645,0.0,0.0,-0.005349216126833256,0.0,0.0,0.0,0.0,0.0,-0.2638505000900949,-0.0029411179085715444,-0.17383602224545835
2024-05-03,-0.044630529447223566,-0.031948294983557,-0.01777468619640321,-0.012526024085526055,-0.01171642093951597,-0.01780823580231594,-0.011775527438130262,-0.010474251754652553,-0.009823613912913642,-0.009172976071174732,-0.009823613912913642,-0.2688512594728967,0.0,-0.2003486185575588
2024-05-06,-0.043350489148329396,-0.026397463731956283,-0.012574191166584203,-0.007514696656972797,-0.006918119930537925,-0.01282371504726032,-0.008107453477270155,-0.007036057725515077,-0.006500591341133344,-0.005965279284415703,-0.006500591341133455,-0.27174159332341685,0.0,-0.18615939533631265
2024-05-07,-0.04253112603419751,-0.029932659612741386,-0.01571646882944544,-0.010450384296681992,-0.009632747521560958,-0.01574369905930384,-0.01091369937455422,-0.009479360475445842,-0.008762125829127054,-0.008044847832059276,-0.008762125829127165,-0.27551779065948356,-0.005156496813990108,-0.19674904131192494
2024-05-08,-0.0434464364231445,-0.029424014925123143,-0.015346074346935912,-0.010151250070263185,-0.009406668576402266,-0.015446164966512965,-0.010123108426147498,-0.008861487467508034,-0.008230800581804476,-0.007600196220915456,-0.008230800581804587,-0.2751597099850812,-0.011050390175198377,-0.1956802968256487
2024-05-09,-0.042989880969240724,-0.03626724816958926,-0.021547320826101668,-0.016012634675600212,-0.014899603628818259,-0.02127619575879347,-0.015797030124570455,-0.013927219128240464,-0.0129918491024269,-0.012056169622328139,-0.012991849102427011,-0.2911697152925169,-0.007527118607447814,-0.20329901963972907
2024-05-10,-0.04650885689353501,-0.02738854339454111,-0.013794217709290457,-0.008849849573682622,-0.008363607715998977,-0.014151725942456284,-0.00834859641175345,-0.00757347723877444,-0.007187027349730313,-0.00680131818750862,-0.007187027349730424,-0.28209151893247486,-0.021300267230911496,-0.18865971799250603
2024-05-13,-0.04836413971776998,-0.026256760313686178,-0.012953269583319882,-0.00815878106382284,-0.007826371507421492,-0.013464354107414311,-0.006756171958873458,-0.006332279237843741,-0.0061216502346346235,-0.0059118998734907224,-0.0061216502346345125,-0.2648500019223238,-0.0279428640228212,-0.19068448538094984
2024-05-14,-0.04578627395023238,-0.027393675109574023,-0.013723093447199575,-0.00874010314255702,-0.008215582850657932,-0.014042566568710058,-0.007101416626590029,-0.0063739595503525814,-0.006011451344406615,-0.005649757634072272,-0.006011451344406726,-0.2683824045185409,-0.03842023294408281,-0.19573115753385117
2024-05-15,-0.04439310220041759,-0.020048625805748066,-0.006875635330575558,-0.002159982437315966,-0.001934073060417596,-0.0074976443512619895,-0.0012541343554279827,-0.0009624783891679645,-0.0008181187616905783,-0.0006747382628583543,-0.0008181187616906893,-0.25771936171657384,-0.03140227962532882,-0.184643257650425
2024-05-16,-0.04463718401275707,-0.015190225398153734,-0.0024696633023273407,0.0,0.0,-0.003353138416286927,0.0,0.0,0.0,0.0,0.0,-0.2586386520783569,-0.024155056695943422,-0.17724259833391764
2024-05-17,-0.043624932784619985,-0.019844557310908284,-0.006606976101036222,-0.0038582724062908857,-0.0035689889473580205,-0.007198473501151659,-0.003924411840655284,-0.0034260160170332954,-0.003176818105222079,-0.0029276201934109736,-0.003176818105222079,-0.2637052453657339,-0.008788858282370748,-0.1803251255369437
2024-05-20,-0.04112766297859749,-0.024575260547056055,-0.0106627178294324,-0.007554787882857683,-0.006896021898063709,-0.010882594049667738,-0.0071340689633559995,-0.006055929160218687,-0.005516641204799,-0.004977207880145662,-0.005516641204799,-0.2667995628155827,-0.012356568912323174,-0.18981428716334292
2024-05-21,-0.04165682815090266,-0.028964034123097893,-0.014723549420897153,-0.011432493186137593,-0.010580288033416818,-0.014747296870328164,-0.01019737865683712,-0.008870753643410834,-0.0082070188160549,-0.007543002367946805,-0.0082070188160549,-0.26577360432117825,-0.021482652016942327,-0.2004903826943426
2024-05-22,-0.04544713621094909,-0.02371264000722395,-0.010317666100882583,-0.007474695798557307,-0.00708228037250247,-0.010802770525212058,-0.005416411568744506,-0.004954114065830129,-0.004723415618886118,-0.004493017795761722,-0.004723415618886118,-0.27183203209759343,-0.03818996850281142,-0.18796016928283565
2024-05-23,-0.042811408846706867,-0.021701171012489917,-0.008209233064600752,-0.00532542340521136,-0.00489736181426681,-0.008660704939695285,-0.004928532217610138,-0.004240064815915656,-0.003896203064103987,-0.003552589835857267,-0.003896203064103876,-0.2662444504290873,-0.03466194029444425,-0.18366358108950587
